"Annual_Mean_Temperature","Annual_Precipitation","BulkDensity","CoarseFragments","Elevation","EVI_mean","Isothermality","landcover_class","landscape_diversity_shdi","Max_Temperature_Warmest_Month","Mean_Diurnal_Range","Mean_Temperature_Coldest_Quarter","Mean_Temperature_Driest_Quarter","Mean_Temperature_Warmest_Quarter","Mean_Temperature_Wettest_Quarter","Min_Temperature_Coldest_Month","NDVI_mean","Nitrogen","Precipitation_Coldest_Quarter","Precipitation_Driest_Month","Precipitation_Driest_Quarter","Precipitation_Seasonality","Precipitation_Warmest_Quarter","Precipitation_Wettest_Month","Precipitation_Wettest_Quarter","SandContent","SiltContent","Slope","SoilOrganicCarbon","SoilpH","Temperature_Annual_Range","Temperature_Seasonality","Longitude","Latitude","Presence"
8.45833301544189,10.9333333969116,1.20000004768372,15,1268.99792480469,0.31926092505455,-1.46666669845581,"30",0,89,18.033332824707,103,103,139,223,33,0.310663908720016,4.30000019073486,-0.76666671037674,799.863159179688,32.5999984741211,26.1000003814697,15.5,33.5378303527832,-6.5,35,35,9.99962139129639,48.4000015258789,6.80000019073486,38.6355056762695,573,43.2231,41.57055,1
9.87083339691162,11.3583335876465,1.29999995231628,15,1029,0.293693482875824,-0.183333396911621,"40",0.562335144618808,86,19.6000003814697,102,102,135,214,33,0.289500385522842,3.79999995231628,-0.183333396911621,807.593139648438,33.0999984741211,27.7999992370605,13.1999998092651,34.3152084350586,-5.30000019073486,30,44,3.99991631507874,42.7999992370605,7,36.1390228271484,564,43.12564,41.62289,1
10.0625,11.5916662216187,1.20000004768372,11,1045.99951171875,0.310113340616226,0.19999997317791,"30",0.500402423538188,90,19.5833339691162,108,108,144,222,35,0.305163592100143,4,1.04999995231628,791.575317382812,32.7999992370605,27.7999992370605,16.9833335876465,35.340446472168,-5,26,43,5.99983310699463,38.7000007629395,7,35.35791015625,588,42.9789,41.66055,1
12.591667175293,10.5,1.29999995231628,14,587.999755859375,0.280256271362305,1.98333346843719,"40",0.500402423538188,93,23,84,84,201,244,24,0.274673938751221,3.70000004768372,1.98333346843719,853.511047363281,34.2999992370605,30.2000007629395,16.5666675567627,30.6122455596924,-4.09999990463257,24,40,2.99979734420776,38.2000007629395,6.90000009536743,40.9648094177246,623,45.98237,41.42023,1
9.01249980926514,11.8916664123535,1.20000004768372,16,1116.00390625,0.436024516820908,-0.38333335518837,"10",0.500402423538188,104,18.1333332061768,66,66,214,269,17,0.435690850019455,4.09999990463257,-0.38333335518837,766.891967773438,33.4000015258789,26.2000007629395,12.3666667938232,35.6037902832031,-7.19999980926514,24,43,15.0000867843628,55.7999992370605,6.69999980926514,54.2323951721191,609,44.26072,41.29935,1
12.4083337783813,9.53333377838135,1.29999995231628,14,424.999877929688,0.288355678319931,2.23333334922791,"50",0.673011667009257,80,22.3666667938232,79,79,168,211,22,0.287978261709213,3.90000009536743,2.23333334922791,823.1337890625,31.3000011444092,29.1000003814697,16.3833332061768,30.457935333252,-2.20000004768372,19,45,0.000237847954849713,36.9000015258789,7,40.2612075805664,535,44.77699839,41.81939697,1
9.93333339691162,11.6166667938232,1.29999995231628,9,1040.00012207031,0.342848241329193,-0.0166666898876429,"30",0.562335144618808,92,19.25,130,122,147,224,38,0.341484755277634,4.09999990463257,0.899999916553497,786.86181640625,32.7999992370605,27.2999992370605,16.8500003814697,35.4166679382324,-5.5,25,41,1,46.2000007629395,6.80000019073486,29.6898899078369,632,42.85043042,41.62504009,1
12.7083330154419,9.85000038146973,1.29999995231628,14,360,0.476176083087921,2.01666665077209,"10",0.450561208866305,100,23.3500003814697,105,105,228,269,31,0.473748713731766,4.69999980926514,2.01666665077209,867.97265625,33.6000022888184,29.7000007629395,16.6999988555908,29.3154754638672,-3.90000009536743,25,43,1,45.5999984741211,6.59999990463257,34.3619613647461,751,46.229085,41.823669,1
12.5541667938232,10.0416669845581,1.39999997615814,10,682.000244140625,0.33462780714035,2.26666665077209,"40",0.450561208866305,98,22.6166667938232,92,92,214,263,27,0.326860338449478,3.59999990463257,2.26666665077209,833.984008789062,32.7000007629395,29.5,16.2333335876465,30.7084617614746,-3.20000004768372,24,41,3,45.2000007629395,6.80000019073486,39.8484840393066,678,46.390243,41.420453,1
13.3708333969116,9.70833301544189,1.29999995231628,12,352.999359130859,0.364991456270218,2.41666674613953,"20",0.673011667009257,88,24.0166664123535,98,98,195,240,29,0.366070210933685,4.09999990463257,2.41666674613953,882.631530761719,34.0999984741211,30.8999996185303,17.2999992370605,28.4701862335205,-3.20000004768372,23,44,15.9995050430298,35.7999992370605,7.09999990463257,33.505485534668,662,46.398654,41.453599,1
10.4208335876465,10.5249996185303,1.20000004768372,16,1063.9990234375,0.388047516345978,1.11666667461395,"10",0.673011667009257,102,19.75,85,85,212,267,25,0.3960922062397,4.69999980926514,1.11666667461395,768.213562011719,31.3999996185303,27,13.7333335876465,33.5191078186035,-4.40000009536743,28,43,7.9991717338562,49.2000007629395,6.40000009536743,45.1073837280273,649,44.7366737,41.68691849,1
9.85416698455811,8.79166698455811,1.20000004768372,14,778.997131347656,0.429007709026337,0.349999994039536,"10",0,91,19.3166675567627,196,165,165,242,51,0.428809762001038,4.69999980926514,19.3166675567627,777.354064941406,30,26.2000007629395,12.6333332061768,29.3055553436279,-3.79999995231628,36,41,8.99991893768311,57.7999992370605,6.5,17.8189468383789,794,43.4405325,41.896729,1
